id,vote_yes,bid,wet_percent,conseq_none,yea_say,province,income_group,age_group,education_group,gender,age_gender
25546,1,50,20%,0,1,Saskatchewan,"$50,000-$74,999",55 and over,High school or less,Woman,55 and over_Woman
25558,0,430,10%,0,0,Saskatchewan,"$75,000-$99,999",55 and over,High school or less,Woman,55 and over_Woman
25562,0,250,10%,0,0,Saskatchewan,"$25,000-$49,999",55 and over,Some University/College,Woman,55 and over_Woman
25618,0,865,20%,0,0,Saskatchewan,"$125,000-$149,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
25635,0,430,20%,1,0,Saskatchewan,Missing,55 and over,Some University/College,Man,55 and over_Man
25646,1,15,20%,1,0,Saskatchewan,"$75,000-$99,999",55 and over,Some University/College,Woman,55 and over_Woman
25648,0,15,20%,1,0,Saskatchewan,Missing,55 and over,Some University/College,Woman,55 and over_Woman
25680,0,50,20%,0,0,Saskatchewan,"$25,000-$49,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
25685,0,865,10%,1,0,Saskatchewan,"$25,000-$49,999",35 to 54 years,High school or less,Man,35 to 54 years_Man
25696,0,865,20%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
25703,0,125,20%,1,0,Saskatchewan,Missing,35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
25727,1,50,20%,0,0,Saskatchewan,"$0-$25,000",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
25757,0,865,20%,0,0,Saskatchewan,"$25,000-$49,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
25786,1,125,10%,0,1,Saskatchewan,"$100,000-$124,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
25809,1,125,20%,0,0,Saskatchewan,"$50,000-$74,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
25813,0,50,20%,1,0,Saskatchewan,"$25,000-$49,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
25830,0,250,10%,0,0,Saskatchewan,"$150,000 and over",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
25857,1,15,10%,0,1,Saskatchewan,"$150,000 and over",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
25890,0,15,10%,1,0,Saskatchewan,Missing,55 and over,Some University/College,Man,55 and over_Man
25915,0,15,10%,0,0,Saskatchewan,Missing,35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
25932,0,430,20%,0,0,Saskatchewan,Missing,35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
25941,0,430,10%,0,0,Saskatchewan,"$75,000-$99,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
25944,0,50,10%,1,0,Saskatchewan,"$100,000-$124,999",55 and over,Bachelors degree,Man,55 and over_Man
25957,1,430,20%,0,1,Saskatchewan,"$75,000-$99,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
25958,0,250,10%,1,0,Saskatchewan,"$0-$25,000",55 and over,Vocational/Trade/Technical School,Man,55 and over_Man
25963,1,125,10%,0,0,Saskatchewan,"$150,000 and over",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
25967,0,125,20%,1,0,Manitoba,"$25,000-$49,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
25989,1,125,20%,1,0,Saskatchewan,"$150,000 and over",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
25997,1,15,20%,0,1,Saskatchewan,Missing,55 and over,Bachelors degree,Man,55 and over_Man
26001,0,15,20%,0,0,Saskatchewan,Missing,55 and over,Bachelors degree,Man,55 and over_Man
26005,1,50,10%,1,0,Saskatchewan,"$50,000-$74,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
26025,1,430,20%,0,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
26064,1,50,10%,0,0,Saskatchewan,Missing,35 to 54 years,High school or less,Woman,35 to 54 years_Woman
26088,1,50,20%,0,0,Saskatchewan,"$25,000-$49,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
26097,0,865,10%,0,0,Saskatchewan,"$50,000-$74,999",55 and over,Advanced degree,Woman,55 and over_Woman
26104,1,250,10%,0,0,Saskatchewan,"$50,000-$74,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
26129,0,865,20%,1,0,Saskatchewan,"$50,000-$74,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
26142,0,250,10%,0,0,Saskatchewan,"$25,000-$49,999",55 and over,Some University/College,Woman,55 and over_Woman
26167,1,15,10%,0,0,Saskatchewan,"$50,000-$74,999",55 and over,Advanced degree,Woman,55 and over_Woman
26216,1,15,10%,1,0,Saskatchewan,"$50,000-$74,999",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
26217,1,250,10%,0,1,Saskatchewan,"$25,000-$49,999",55 and over,Some University/College,Woman,55 and over_Woman
26228,1,50,20%,0,0,Saskatchewan,Missing,55 and over,Bachelors degree,Woman,55 and over_Woman
26230,1,50,10%,0,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
26268,1,125,10%,0,0,Saskatchewan,"$150,000 and over",35 to 54 years,Advanced degree,Woman,35 to 54 years_Woman
26276,0,50,10%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,High school or less,Woman,35 to 54 years_Woman
26277,1,250,10%,0,1,Saskatchewan,"$150,000 and over",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
26319,0,865,10%,1,0,Saskatchewan,"$75,000-$99,999",55 and over,Vocational/Trade/Technical School,Man,55 and over_Man
26322,1,125,10%,0,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
26403,1,15,10%,1,0,Saskatchewan,"$150,000 and over",55 and over,Bachelors degree,Man,55 and over_Man
26409,1,15,10%,0,1,Saskatchewan,"$100,000-$124,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
26426,1,250,10%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
26503,1,430,20%,1,0,Saskatchewan,"$50,000-$74,999",55 and over,Advanced degree,Woman,55 and over_Woman
26537,1,50,20%,0,1,Saskatchewan,"$100,000-$124,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
26553,0,430,20%,1,0,Saskatchewan,Missing,55 and over,Some University/College,Man,55 and over_Man
26569,1,250,10%,1,0,Saskatchewan,"$150,000 and over",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
26579,1,125,20%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
26590,1,125,20%,0,1,Saskatchewan,"$25,000-$49,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
26597,0,865,10%,0,0,Saskatchewan,"$125,000-$149,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
26610,1,15,20%,1,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
26651,0,250,20%,1,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
26684,1,50,10%,0,0,Saskatchewan,"$75,000-$99,999",55 and over,High school or less,Man,55 and over_Man
26780,1,50,20%,0,0,Saskatchewan,"$150,000 and over",55 and over,Bachelors degree,Woman,55 and over_Woman
26797,0,125,20%,1,0,Saskatchewan,"$125,000-$149,999",55 and over,Advanced degree,Woman,55 and over_Woman
26805,1,50,20%,0,1,Saskatchewan,"$150,000 and over",55 and over,Advanced degree,Man,55 and over_Man
26807,0,865,10%,0,0,Saskatchewan,Missing,55 and over,Advanced degree,Man,55 and over_Man
26811,1,15,20%,0,1,Saskatchewan,Missing,55 and over,Advanced degree,Man,55 and over_Man
26881,1,15,10%,0,0,Saskatchewan,Missing,55 and over,Bachelors degree,Woman,55 and over_Woman
26907,1,250,20%,1,1,Saskatchewan,"$150,000 and over",55 and over,Advanced degree,Woman,55 and over_Woman
26919,0,250,10%,1,0,Saskatchewan,"$50,000-$74,999",55 and over,Bachelors degree,Woman,55 and over_Woman
26932,0,430,10%,0,0,Saskatchewan,"$75,000-$99,999",55 and over,Bachelors degree,Woman,55 and over_Woman
26964,1,250,10%,0,0,Saskatchewan,"$150,000 and over",55 and over,Some University/College,Man,55 and over_Man
26972,0,50,10%,0,0,Saskatchewan,"$25,000-$49,999",55 and over,Bachelors degree,Woman,55 and over_Woman
26976,1,250,10%,0,1,Saskatchewan,"$150,000 and over",55 and over,Advanced degree,Man,55 and over_Man
27013,1,15,20%,0,0,Saskatchewan,Missing,55 and over,Bachelors degree,Man,55 and over_Man
27020,0,430,20%,0,0,Saskatchewan,"$100,000-$124,999",55 and over,Bachelors degree,Man,55 and over_Man
27026,0,865,20%,1,0,Saskatchewan,Missing,55 and over,High school or less,Woman,55 and over_Woman
27048,1,50,20%,0,0,Saskatchewan,"$150,000 and over",55 and over,Advanced degree,Man,55 and over_Man
27059,1,15,20%,0,1,Saskatchewan,"$50,000-$74,999",55 and over,Advanced degree,Woman,55 and over_Woman
27097,0,15,20%,0,0,Saskatchewan,"$50,000-$74,999",55 and over,Vocational/Trade/Technical School,Man,55 and over_Man
27124,0,50,20%,0,0,Saskatchewan,"$125,000-$149,999",55 and over,Bachelors degree,Man,55 and over_Man
27138,1,250,20%,0,1,Saskatchewan,"$150,000 and over",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
27152,1,865,10%,0,1,Saskatchewan,"$150,000 and over",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
27156,1,430,20%,1,1,Saskatchewan,"$150,000 and over",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
27158,0,865,10%,0,0,Saskatchewan,Missing,55 and over,Advanced degree,Man,55 and over_Man
27162,1,865,20%,0,0,Saskatchewan,"$150,000 and over",55 and over,Advanced degree,Man,55 and over_Man
27164,0,865,10%,0,0,Saskatchewan,"$50,000-$74,999",55 and over,Some University/College,Man,55 and over_Man
27175,0,50,10%,0,0,Saskatchewan,Missing,35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
27191,0,50,20%,0,0,Saskatchewan,Missing,35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
27217,0,865,20%,1,0,Saskatchewan,"$50,000-$74,999",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
27240,1,250,10%,0,0,Saskatchewan,"$25,000-$49,999",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
27251,0,430,20%,0,0,Saskatchewan,"$50,000-$74,999",55 and over,Some University/College,Man,55 and over_Man
27255,0,430,10%,1,0,Saskatchewan,"$0-$25,000",55 and over,Bachelors degree,Woman,55 and over_Woman
27256,0,250,20%,1,0,Saskatchewan,"$25,000-$49,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
27313,1,15,20%,0,0,Saskatchewan,"$75,000-$99,999",55 and over,Some University/College,Man,55 and over_Man
27350,1,865,10%,1,0,Saskatchewan,"$25,000-$49,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
27403,1,50,10%,0,1,Saskatchewan,"$50,000-$74,999",55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
27461,1,15,10%,0,0,Alberta,"$100,000-$124,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
27475,1,50,10%,0,0,Saskatchewan,"$75,000-$99,999",55 and over,Some University/College,Woman,55 and over_Woman
27557,0,125,20%,1,0,Saskatchewan,"$150,000 and over",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
27564,1,15,20%,0,0,Saskatchewan,"$150,000 and over",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
27592,1,15,10%,0,1,Alberta,"$75,000-$99,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
27604,1,15,20%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,Vocational/Trade/Technical School,Woman,18 to 34 years_Woman
27632,1,125,20%,0,0,Saskatchewan,"$25,000-$49,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
27643,1,430,10%,0,1,Saskatchewan,"$100,000-$124,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
27660,1,250,20%,0,1,Saskatchewan,Missing,18 to 34 years,Vocational/Trade/Technical School,Woman,18 to 34 years_Woman
27706,0,125,20%,1,0,Saskatchewan,"$0-$25,000",55 and over,Some University/College,Woman,55 and over_Woman
27708,1,430,20%,0,1,Saskatchewan,"$100,000-$124,999",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
27724,0,865,10%,1,0,Saskatchewan,"$150,000 and over",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
27727,1,50,10%,1,1,Saskatchewan,"$25,000-$49,999",55 and over,Some University/College,Woman,55 and over_Woman
27731,0,250,20%,1,0,Saskatchewan,Missing,55 and over,Vocational/Trade/Technical School,Man,55 and over_Man
27752,0,15,10%,1,0,Saskatchewan,Missing,55 and over,High school or less,Woman,55 and over_Woman
27765,0,50,20%,0,0,Saskatchewan,"$50,000-$74,999",55 and over,Vocational/Trade/Technical School,Man,55 and over_Man
27767,1,15,20%,1,0,Saskatchewan,"$50,000-$74,999",55 and over,Bachelors degree,Man,55 and over_Man
27783,0,250,10%,0,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
27838,1,865,10%,1,1,Saskatchewan,"$0-$25,000",55 and over,High school or less,Man,55 and over_Man
27850,1,125,20%,0,0,Saskatchewan,"$50,000-$74,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
27854,1,250,20%,1,0,Saskatchewan,"$150,000 and over",55 and over,Some University/College,Man,55 and over_Man
27897,1,50,10%,1,0,Saskatchewan,"$125,000-$149,999",55 and over,Some University/College,Woman,55 and over_Woman
27922,1,125,20%,0,0,Saskatchewan,"$25,000-$49,999",55 and over,Some University/College,Man,55 and over_Man
27926,0,865,10%,0,0,Saskatchewan,"$150,000 and over",55 and over,Bachelors degree,Woman,55 and over_Woman
27956,0,50,10%,0,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
27964,0,250,20%,0,0,Saskatchewan,"$50,000-$74,999",55 and over,Some University/College,Woman,55 and over_Woman
27991,0,250,20%,1,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
28018,1,50,10%,0,1,Saskatchewan,"$125,000-$149,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
28026,1,50,20%,0,0,Saskatchewan,"$25,000-$49,999",55 and over,Advanced degree,Man,55 and over_Man
28081,0,430,10%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
28085,0,50,20%,0,0,Saskatchewan,Missing,18 to 34 years,Advanced degree,Man,18 to 34 years_Man
28111,0,865,10%,1,0,Saskatchewan,"$100,000-$124,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
28121,1,15,10%,0,1,Saskatchewan,"$25,000-$49,999",35 to 54 years,High school or less,Woman,35 to 54 years_Woman
28145,0,250,10%,0,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
28150,0,430,20%,1,0,Saskatchewan,"$25,000-$49,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
28155,1,50,20%,0,0,Saskatchewan,"$50,000-$74,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
28160,0,430,10%,0,0,Saskatchewan,"$50,000-$74,999",55 and over,High school or less,Man,55 and over_Man
28172,0,15,20%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
28208,1,125,20%,0,0,Saskatchewan,"$50,000-$74,999",55 and over,Advanced degree,Man,55 and over_Man
28211,1,125,10%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
28220,0,865,10%,0,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
28222,0,50,10%,0,0,Saskatchewan,"$75,000-$99,999",55 and over,Some University/College,Man,55 and over_Man
28223,0,125,20%,1,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
28225,0,865,10%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
28270,0,430,10%,1,0,Saskatchewan,"$75,000-$99,999",55 and over,High school or less,Woman,55 and over_Woman
28279,1,15,20%,1,1,Saskatchewan,"$75,000-$99,999",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
28301,0,125,20%,1,0,Saskatchewan,"$150,000 and over",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
28316,0,125,20%,0,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
28320,0,15,20%,0,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
28321,1,865,10%,0,1,Saskatchewan,"$100,000-$124,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
28336,0,865,20%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
28341,0,430,20%,0,0,Saskatchewan,"$25,000-$49,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
28349,0,865,10%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
28376,1,50,20%,0,0,Saskatchewan,Missing,55 and over,Some University/College,Woman,55 and over_Woman
28384,1,15,10%,0,1,Saskatchewan,"$150,000 and over",35 to 54 years,Bachelors degree,Woman,35 to 54 years_Woman
28385,0,15,10%,0,0,Saskatchewan,"$125,000-$149,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
28426,1,15,10%,1,1,Saskatchewan,"$125,000-$149,999",55 and over,Bachelors degree,Man,55 and over_Man
28470,0,865,10%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
28485,0,250,20%,1,0,Saskatchewan,Missing,35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
28504,0,125,10%,1,0,Saskatchewan,Missing,55 and over,Vocational/Trade/Technical School,Woman,55 and over_Woman
28524,0,430,20%,1,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
28532,0,125,20%,1,0,Saskatchewan,"$125,000-$149,999",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
28540,1,430,10%,0,0,Saskatchewan,"$150,000 and over",35 to 54 years,Some University/College,Woman,35 to 54 years_Woman
28548,1,15,10%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Some University/College,Man,35 to 54 years_Man
28550,1,15,10%,0,0,Saskatchewan,"$50,000-$74,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
28561,0,250,10%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
28573,1,250,20%,1,0,Saskatchewan,"$150,000 and over",35 to 54 years,Bachelors degree,Man,35 to 54 years_Man
28582,1,15,20%,0,1,Saskatchewan,"$25,000-$49,999",55 and over,High school or less,Woman,55 and over_Woman
28592,1,15,20%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,High school or less,Woman,35 to 54 years_Woman
28603,0,50,20%,0,0,Saskatchewan,Missing,55 and over,Vocational/Trade/Technical School,Man,55 and over_Man
28630,0,250,10%,1,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
28639,0,125,10%,0,0,Saskatchewan,"$125,000-$149,999",35 to 54 years,High school or less,Woman,35 to 54 years_Woman
28661,0,250,10%,0,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
28662,0,430,10%,1,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
28663,1,50,20%,0,0,Saskatchewan,"$125,000-$149,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
28680,1,125,20%,1,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Advanced degree,Man,35 to 54 years_Man
28684,1,125,10%,0,1,Saskatchewan,"$75,000-$99,999",35 to 54 years,High school or less,Man,35 to 54 years_Man
28696,0,125,20%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
28703,1,250,20%,0,0,Saskatchewan,"$75,000-$99,999",35 to 54 years,Vocational/Trade/Technical School,Woman,35 to 54 years_Woman
28731,1,430,10%,0,0,Saskatchewan,"$100,000-$124,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
28752,1,125,10%,0,0,Saskatchewan,"$150,000 and over",55 and over,Some University/College,Man,55 and over_Man
28764,0,865,20%,1,0,Saskatchewan,"$75,000-$99,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
28768,0,250,20%,0,0,Saskatchewan,"$50,000-$74,999",35 to 54 years,High school or less,Man,35 to 54 years_Man
28776,0,250,20%,1,0,Saskatchewan,"$25,000-$49,999",35 to 54 years,High school or less,Woman,35 to 54 years_Woman
